last,first,state,congress,icpsr,majority,afam,latino,votepct,chair,subchr,seniority,state_leg,state_leg_prof,maj_leader,min_leader,votepct_sq,les,south_dem,minwomen,meddist,majwomen,house_service,house_les,amles,power,up_for_reelection,freshman,retiree,altamles,sensq,thomas_name,st_name,cd,house,senate,fullamles
Dole,Robert,KS,99,10513,1,0,0,64,0,1,9,1,0.169,1,0,4096,2.435919,0,0,0.27800003,0,0,0,2.3472326,1,1,0,0,2.3433197,81,,,,0,1,2.2585461
,,,99,,0,0,0,,0,0,1,0,,0,0,,0.92213392,0,0,,0,,,,0,,1,,,1,"Blaz, Ben",GU,1,1,0,
,,,99,14041,0,0,0,64,0,0,7,1,0.34400001,0,0,4096,0,0,0,0.20299999,0,,,,1,,0,,,49,"O'Brien, George",IL,4,1,0,
Heinz,John,PA,99,13050,1,0,0,59,0,1,5,0,0,0,0,3481,2.8483036,0,0,0.011000001,0,1,0.44585216,2.6644373,1,0,0,0,2.6691175,25,,,,0,1,2.480571
,,,99,13031,1,1,0,100,1,1,8,0,0,0,0,10000,1.6152315,0,0,0.53100002,0,,,,0,,0,,,64,"Mitchell, Parren",MD,7,1,0,
,,,99,13035,1,1,0,97,0,1,8,1,0.40700001,0,0,9409,0.91428202,0,0,0.46700001,0,,,,1,,0,,,64,"Rangel, Charles",NY,16,1,0,
Mattingly,Mack,GA,99,14906,1,0,0,51,0,1,3,0,0,0,0,2601,0.24376826,0,0,0.294,0,0,0,0.27505389,1,1,0,0,0.27154052,9,,,,0,1,0.3063395
,,,99,15120,0,0,0,53,0,0,1,0,0,0,0,2809,0.15155549,0,0,0.60399997,0,,,,0,,1,,,1,"Swindall, Patrick",GA,4,1,0,
,,,99,14812,1,0,0,79,0,0,3,0,0,0,0,6241,1.8283755,0,0,0.11300001,0,,,,1,,0,,,9,"Dorgan, Byron",ND,1,1,0,
,,,99,14610,0,0,0,53,0,0,4,0,0,0,0,2809,0.030738343,0,0,0.40499997,0,,,,0,,0,,,16,"Carney, William",NY,1,1,0,
,,,99,14446,0,0,0,69,0,0,5,1,0.463,0,0,4761,0.030738343,0,0,0.207,0,,,,1,,0,,,25,"Pursell, Carl",MI,2,1,0,
Leahy,Patrick,VT,99,14307,0,0,0,50,0,0,6,0,0,0,0,2500,0.21585235,0,0,0.38399997,0,0,0,0.23631498,1,1,0,0,0.23302835,36,,,,0,1,0.25677761
,,,99,14854,0,0,0,76,0,0,3,0,0,0,0,5776,0.015369171,0,0,0.37399998,0,,,,1,,0,,,9,"Rogers, Harold",KY,5,1,0,
,,,99,14248,1,0,0,69,0,1,6,1,0.40700001,0,0,4761,1.2570558,0,0,0.22899999,0,,,,0,,0,,,36,"LaFalce, John",NY,32,1,0,
,,,99,14219,1,0,0,59,0,1,6,0,0,0,0,3481,2.6129992,1,0,0.089999996,0,,,,0,,0,,,36,"English, Glenn",OK,6,1,0,
,,,99,15124,1,0,0,71,0,0,1,0,0,0,0,5041,0.55874485,0,0,0.26700002,0,,,,0,,1,,,1,"Visclosky, Peter",IN,1,1,0,
,,,99,,0,0,0,,0,0,3,0,,0,0,,0.087004974,0,0,,0,,,,0,,0,,,9,"Sunia, Foto",AS,1,1,0,
,,,99,14673,1,0,0,53,0,1,4,1,0.463,0,0,2809,0.064550519,0,0,0.29000002,0,,,,0,,0,,,16,"Wolpe, Howard",MI,3,1,0,
McConnell,Mitch,KY,99,14921,1,0,0,50,0,0,1,0,0,0,0,2500,0.19918048,0,0,0.27700001,0,0,0,0.43373287,0,0,1,0,0.43089589,1,,,,0,1,0.66828525
,,,99,14464,1,0,0,64,0,1,5,0,0,0,0,4096,0.29030472,1,0,0.089000002,0,,,,0,,0,,,25,"Whitley, Charles",NC,3,1,0,
,,,99,14256,1,0,0,67,0,1,6,0,0,0,0,4489,1.1254337,0,0,0.463,0,,,,0,,0,,,36,"Miller, George",CA,7,1,0,
,,,99,15119,0,0,0,51,0,0,1,0,0,0,0,2601,0.11774332,0,0,0.47299999,0,,,,0,,1,,,1,"Sweeney, David",TX,14,1,0,
,,,99,14681,1,1,0,87,0,0,3,0,0,0,0,7569,0,0,0,0.565,0,,,,0,,0,,,9,"Crockett, George",MI,13,1,0,
,,,99,15086,0,0,0,51,0,0,1,0,0,0,0,2601,0.52391613,0,1,0.36799997,0,,,,0,,1,,,1,"Bentley, Helen",MD,2,1,0,
,,,99,11034,0,0,0,73,0,0,10,0,0,0,0,5329,0.061476685,0,0,0.48999998,0,,,,1,,0,,,100,"Miller, Clarence",OH,10,1,0,
,,,99,14463,1,0,0,81,0,1,5,0,0,0,0,6561,1.3545676,0,0,0.49800003,0,,,,0,,0,,,25,"Weiss, Ted",NY,17,1,0,
,,,99,14856,1,1,0,83,0,0,3,0,0,0,0,6889,0.030738343,0,0,0.56099999,0,,,,0,,0,,,9,"Savage, Gus",IL,2,1,0,
,,,99,6455,0,0,0,61,0,0,15,0,0,0,1,3721,0.28159416,0,0,0.45199999,0,,,,1,,0,,,225,"Michel, Robert",IL,18,1,0,
,,,99,,0,1,0,,0,1,8,0,,0,0,,3.1327386,0,0,,0,,,,0,,0,,,64,"Fauntroy, Walter",DC,1,1,0,
,,,99,15087,0,0,0,53,0,0,1,0,0,0,0,2809,0.16906089,0,0,0.57999998,0,,,,0,,1,,,1,"Boulter, Beau",TX,13,1,0,
,,,99,15075,0,0,0,71,0,0,2,0,0,0,0,5041,1.9062387,0,1,0.55699998,0,,,,0,,0,,,4,"Vucanovich, Barbara",NV,2,1,0,
,,,99,10713,1,1,0,89,0,1,11,0,0,0,0,7921,5.2026124,0,0,0.64100003,0,,,,0,,0,,,121,"Conyers, John",MI,1,1,0,
Wallop,Malcolm,WY,99,14511,1,0,0,57,0,1,5,1,0.075000003,0,0,3249,1.0344107,0,0,0.52100003,0,0,0,0.9372139,1,0,0,0,0.93353939,25,,,,0,1,0.84001708
,,,99,14802,0,0,0,86,0,0,3,0,0,0,0,7396,0.81267452,0,0,0.45099998,0,,,,0,,0,,,9,"Bliley, Tom",VA,3,1,0,
,,,99,15033,1,0,0,100,0,1,2,1,0.463,0,0,10000,0.11774332,0,0,0.289,0,,,,0,,0,,,4,"Levin, Sander",MI,17,1,0,
,,,99,14833,1,0,0,59,0,0,3,1,0.463,0,0,3481,0.25913969,0,0,0.23900001,0,,,,0,,0,,,9,"Hertel, Dennis",MI,14,1,0,
,,,99,14201,1,0,0,53,0,0,6,1,0.233,0,0,2809,0.22319131,0,0,0.156,0,,,,1,,0,,,36,"AuCoin, Les",OR,1,1,0,
,,,100,14864,0,0,0,60,0,0,4,0,0,0,0,3600,0.42847598,0,0,0.67000002,0,,,,0,,0,,,16,"Smith, Denny",OR,5,1,0,
,,,100,15408,1,0,0,79,0,0,1,1,0.252,0,0,6241,0.4815101,0,0,0.19899999,0,,,,0,,1,,,1,"Cardin, Benjamin",MD,3,1,0,
,,,100,15098,0,0,0,73,0,0,2,1,0.34400001,0,0,5329,0.186212,0,0,0.43499997,0,,,,0,,0,,,4,"Fawell, Harris",IL,13,1,0,
,,,100,15064,1,0,0,100,0,0,3,0,0,0,0,10000,0.093010321,1,0,0.082000002,0,,,,0,,0,,,9,"Spratt, John",SC,5,1,0,
Zorinsky,Edward,NE,100,14512,1,0,0,67,0,0,6,0,0,0,0,4489,0.056641977,0,,,0,0,0,0.056641977,0,1,0,0,0.056641977,36,,,,0,1,0.056641977
,,,100,15446,0,0,0,62,0,0,1,0,0,0,0,3844,0.10851204,0,0,0.44399998,0,,,,0,,1,,,1,"Upton, Fred",MI,4,1,0,
,,,100,15094,0,0,0,72,0,0,2,1,0.191,0,0,5184,0.093010321,0,0,0.78299999,0,,,,1,,0,,,4,"DeLay, Tom",TX,22,1,0,
,,,100,14853,1,0,0,,0,0,4,0,0,0,0,,0.003100344,1,0,0.301,0,,,,0,,0,,,16,"Roemer, Buddy",LA,4,1,0,
,,,100,15036,1,0,0,70,0,0,3,0,0,0,0,4900,0.19090153,0,0,0.046999995,0,,,,0,,0,,,9,"Lipinski, William",IL,5,1,0,
,,,100,12035,1,0,0,69,0,1,10,1,0.345,0,0,4761,0.40444383,0,0,0.026999997,0,,,,0,,0,,,100,"Yatron, Gus",PA,6,1,0,
,,,100,14620,1,1,0,76,1,1,5,1,0.52600002,0,0,5776,1.452078,0,0,0.35800001,0,,,,1,,0,,,25,"Dixon, Julian",CA,28,1,0,
,,,100,15057,1,0,0,86,0,0,3,1,0.142,0,0,7396,1.4613791,1,0,2.03E-09,0,,,,0,,0,,,9,"Rowland, J.",GA,8,1,0,
Thurmond,Strom,SC,100,9369,0,0,0,67,0,0,17,1,0.28099999,0,0,4489,1.6144373,0,0,0.54299998,0,0,0,1.5020529,0,0,0,0,1.4912089,289,,,,0,1,1.3896685
,,,100,10621,1,0,0,76,0,1,13,0,0,0,0,5776,2.0686562,0,0,0.48699999,0,,,,1,,0,,,169,"Roybal, Edward",CA,25,1,0,
,,,100,14879,1,0,1,63,0,1,3,1,0.52600002,0,0,3969,0.4098739,0,0,0.252,0,,,,0,,0,,,9,"Martinez, Matthew",CA,30,1,0,
,,,100,14214,1,0,0,64,0,0,7,0,0,0,0,4096,0.44605127,0,0,0.296,0,,,,1,,0,,,49,"Downey, Thomas",NY,2,1,0,
Armstrong,William,CO,100,14002,0,0,0,64,0,0,5,1,0.28400001,0,1,4096,0.62930524,0,0,0.70599997,0,1,0.1163789,0.642138,1,0,0,0,0.64270329,25,,,,0,1,0.65497077
,,,100,14441,1,0,0,100,0,1,6,1,0.345,0,0,10000,0.51932853,0,0,0.037999999,0,,,,0,,0,,,36,"Murphy, Austin",PA,22,1,0,
,,,100,10717,0,0,0,67,0,0,12,0,0,0,0,4489,0.031003442,0,0,0.49399999,0,,,,0,,0,,,144,"Dickinson, William",AL,2,1,0,
,,,100,14075,1,0,0,73,0,0,7,1,0.463,0,0,5329,0.18651508,0,0,0.24499999,0,,,,1,,0,,,49,"Traxler, Bob",MI,8,1,0,
,,,100,14825,1,0,0,67,0,1,4,1,0.2,0,0,4489,1.5939174,0,0,0.303,0,,,,0,,0,,,16,"Gejdenson, Sam",CT,2,1,0,
,,,100,15117,1,0,0,54,0,0,2,0,0,0,0,2916,1.2401521,0,0,0.035999995,0,,,,0,,0,,,4,"Stallings, Richard",ID,2,1,0,
,,,100,14463,1,0,0,85,0,1,6,0,0,0,0,7225,0.26662961,0,0,0.48800004,0,,,,0,,0,,,36,"Weiss, Ted",NY,17,1,0,
,,,100,15014,0,0,0,68,0,0,3,1,0.14300001,0,0,4624,0.18912099,0,0,0.72299999,0,,,,0,,0,,,9,"Burton, Dan",IN,6,1,0,
,,,100,14840,0,0,0,100,0,0,4,1,0.40700001,0,0,10000,0.003100344,0,0,0.35499999,0,,,,0,,0,,,16,"Martin, David",NY,26,1,0,
,,,100,14826,0,0,0,74,0,0,4,0,0,0,0,5476,0.18161735,0,0,0.537,0,,,,1,,0,,,16,"Gregg, Judd",NH,2,1,0,
,,,100,14860,0,0,0,100,0,0,4,0,0,0,0,10000,0.45802557,0,0,0.41599998,0,,,,1,,0,,,16,"Shaw, E.",FL,15,1,0,
,,,100,14819,0,0,0,53,0,0,4,0,0,0,0,2809,0.066275284,0,0,0.463,0,,,,0,,0,,,16,"Emerson, Bill",MO,8,1,0,
,,,100,14842,0,0,0,100,0,0,4,0,0,0,0,10000,0.18461238,0,0,0.49599999,0,,,,0,,0,,,16,"McCollum, Bill",FL,5,1,0,
Ford,Wendell,KY,100,14302,1,0,0,75,1,1,7,1,0.078000002,0,0,5625,1.8679225,1,0,0.10300001,0,0,0,1.9200928,1,0,0,0,1.9007951,49,,,,0,1,1.9722631
,,,100,95415,1,0,0,100,0,0,1,1,0.22400001,0,0,10000,0.068207569,1,0,0.067000002,0,,,,0,,1,,,1,"Grant, Bill",FL,2,1,0,
,,,100,15450,1,0,0,,0,0,1,0,0,0,0,,0.031003442,1,0,0.090999991,0,,,,0,,1,,,1,"Clement, Bob",TN,5,1,0,
,,,100,15023,1,0,0,56,0,1,3,0,0,0,0,3136,0.28752348,0,0,0.361,0,,,,0,,0,,,9,"Evans, Lane",IL,17,1,0,
,,,100,10616,0,0,0,69,0,0,13,1,0.149,0,0,4761,0.72818255,0,0,0.37699997,0,,,,1,,0,,,169,"Quillen, James",TN,1,1,0,
,,,100,14612,0,0,0,55,0,0,5,0,0,0,0,3025,0.57452041,0,0,0.29699999,0,,,,0,,0,,,25,"Clinger, William",PA,23,1,0,
,,,100,15125,0,0,0,68,0,0,2,0,0,0,0,4624,1.1820226,0,0,0.82800001,0,,,,0,,0,,,4,"Armey, Richard",TX,26,1,0,
,,,100,15024,1,0,0,55,0,0,3,1,0.35499999,0,0,3025,0.44303513,0,0,0.18800001,0,,,,0,,0,,,9,"Feighan, Edward",OH,19,1,0,
,,,100,,0,1,0,,0,1,9,0,,0,0,,1.6056738,0,0,,0,,,,0,,0,,,81,"Fauntroy, Walter",DC,1,1,0,
,,,100,14029,1,0,0,100,0,1,8,0,0,0,0,10000,1.4675797,1,0,0.39300001,0,,,,1,,0,,,64,"Lehman, William",FL,17,1,0,
,,,100,14613,1,0,1,71,0,0,5,0,0,1,0,5041,2.8215542,0,0,0.29100001,0,,,,0,,0,,,25,"Coelho, Anthony",CA,15,1,0,
,,,100,14057,0,0,0,67,0,0,8,0,0,0,0,4489,0.046505161,0,0,0.43699998,0,,,,1,,0,,,64,"Taylor, G.",MO,7,1,0,
,,,100,14823,1,0,0,75,0,0,4,0,0,0,0,5625,0.2853657,0,0,0.38600004,0,,,,0,,0,,,16,"Foglietta, Thomas",PA,1,1,0,
,,,100,15438,1,0,0,56,0,0,1,0,0,0,0,3136,0.93201673,1,0,0.089000002,0,,,,0,,1,,,1,"Price, David",NC,4,1,0,
Hatch,Orrin,UT,100,14503,0,0,0,58,0,0,6,0,0,0,0,3364,1.4189072,0,0,0.54699999,0,0,0,1.3971332,0,1,0,0,1.4575734,36,,,,0,1,1.3753593
Kasten,Robert,WI,100,14242,0,0,0,51,0,0,4,1,0.249,0,0,2601,0.091722883,0,0,0.38999999,0,1,0.16756272,0.10797998,1,0,0,0,0.10643979,16,,,,0,1,0.12423708
Johnston,J.,LA,100,14107,1,0,0,86,1,1,8,1,0.15000001,0,0,7396,3.2970338,1,0,0.045999993,0,0,0,3.1512322,1,0,0,0,3.1833711,64,,,,0,1,3.0054307
,,,100,14070,1,0,0,62,0,1,6,0,0,0,0,3844,5.1609263,0,0,0.076999992,0,,,,0,,0,,,36,"Luken, Thomas",OH,1,1,0,
,,,100,15439,0,0,0,52,0,0,1,1,0.28099999,0,0,2704,0.51251352,0,0,0.292,0,,,,0,,1,,,1,"Ravenel, Arthur",SC,1,1,0,
,,,100,15099,0,0,0,68,0,0,2,1,0.175,0,0,4624,0.16611563,0,0,0.33399999,0,,,,0,,0,,,4,"Gallo, Dean",NJ,11,1,0,
,,,100,13002,0,0,0,87,0,0,9,1,0.191,0,0,7569,0.34903592,0,0,0.63,0,,,,1,,0,,,81,"Archer, Bill",TX,7,1,0,
,,,100,14646,1,0,0,73,0,1,5,0,0,0,0,5329,4.2281837,0,0,0.34900001,0,,,,0,,0,,,25,"Lowry, Mike",WA,7,1,0,
,,,100,15421,1,0,0,51,0,0,1,1,0.40700001,0,0,2601,0.52095395,0,0,0.22699998,0,,,,0,,1,,,1,"Hochbrueckner, George",NY,1,1,0,
,,,100,15430,1,0,0,64,0,0,1,1,0.19,0,0,4096,0.1366065,1,0,0.002999993,0,,,,0,,1,,,1,"Lancaster, H.",NC,3,1,0,
Glenn,John,OH,100,14304,1,0,0,62,1,1,7,0,0,0,0,3844,1.1799247,0,0,0.12400001,0,0,0,1.2332937,0,0,0,0,1.2322656,49,,,,0,1,1.2866626
,,,100,15108,0,0,0,51,0,0,2,0,0,0,0,2601,0.062006883,0,0,0.40699998,0,,,,0,,0,,,4,"McMillan, J.",NC,9,1,0,
,,,100,14627,0,0,0,60,0,0,5,0,0,0,0,3600,0.003100344,0,0,0.47799999,0,,,,0,,0,,,25,"Gingrich, Newt",GA,6,1,0,
,,,100,,0,0,1,,0,0,2,0,,0,0,,0.16140924,0,0,,0,,,,0,,0,,,4,"Fuster, Jamie",PR,1,1,0,
,,,100,10520,1,0,1,100,0,1,14,1,0.191,0,0,10000,2.7925317,1,0,0.38,0,,,,0,,0,,,196,"Gonzalez, Henry",TX,20,1,0,
,,,100,15061,1,0,0,71,0,0,3,1,0.169,0,0,5041,0.29472405,0,0,0.033999998,0,,,,0,,0,,,9,"Slattery, Jim",KS,2,1,0,
,,,100,11037,1,0,0,81,0,1,11,1,0.085000001,0,0,6561,0.46600837,1,0,0.103,0,,,,0,,0,,,121,"Nichols, Bill",AL,3,1,0,
Simpson,Alan,WY,100,14710,0,0,0,78,0,0,5,1,0.075000003,0,1,6084,0.050090343,0,0,0.44099998,0,0,0,0.050090343,0,0,0,0,0.050090343,25,,,,0,1,0.050090343
,,,100,15434,0,0,0,53,0,0,1,1,0.252,0,0,2809,0.35924163,0,1,0.050999995,0,,,,0,,1,,,1,"Morella, Constance",MD,8,1,0,
,,,100,11067,1,0,0,98,0,1,10,1,0.345,0,0,9604,0.65337604,0,0,0.096000001,0,,,,0,,0,,,100,"Gaydos, Joseph",PA,20,1,0,
,,,100,14437,0,0,0,53,0,1,6,0,0,0,0,2809,1.3138976,0,0,0.56400001,0,,,,0,,0,,,36,"Marlenee, Ron",MT,2,1,0,
,,,100,14237,1,0,0,100,0,1,7,1,0.078000002,0,0,10000,0.10720909,1,0,0.12800001,0,,,,0,,0,,,49,"Hubbard, Carroll",KY,1,1,0,
,,,100,15449,0,0,0,,0,0,1,1,0.2,0,0,,0.031003442,0,0,0.2,0,,,,0,,1,,,1,"Shays, Christopher",CT,4,1,0,
Hecht,Chic,NV,100,14913,0,0,0,50,0,0,3,1,0.13,0,0,2500,0.92087632,0,0,0.61199999,0,0,0,0.92713809,0,1,0,0,0.92566979,9,,,,0,1,0.93339986
,,,100,14856,1,1,0,84,0,1,4,0,0,0,0,7056,0.37803504,0,0,0.57600003,0,,,,0,,0,,,16,"Savage, Gus",IL,2,1,0,
,,,100,14643,1,1,0,90,0,1,5,1,0.191,0,0,8100,2.2244294,1,0,0.505,0,,,,0,,0,,,25,"Leland, Mickey",TX,18,1,0,
,,,100,14648,1,0,0,74,0,1,5,0,0,0,0,5476,0.99402362,1,0,0.089000002,0,,,,0,,0,,,25,"Mica, Daniel",FL,14,1,0,
,,,100,14062,1,0,0,57,0,0,8,1,0.191,0,0,3249,0.82146353,1,0,0.047999997,0,,,,1,,0,,,64,"Wilson, Charles",TX,2,1,0,
,,,100,14679,1,0,0,,0,1,4,1,0.15000001,0,0,,2.3201342,1,0,0.167,0,,,,0,,0,,,16,"Tauzin, W.",LA,3,1,0,
Riegle,Donald,MI,100,11043,1,0,0,58,0,1,6,0,0,0,0,3364,1.6950115,0,0,0.26700002,0,1,0.18446656,1.5711112,1,1,0,0,1.5691088,36,,,,0,1,1.4472109
,,,100,11058,0,0,0,64,0,0,11,1,0.35499999,0,0,4096,0.080608949,0,0,0.32600001,0,,,,0,,0,,,121,"Wylie, Chalmers",OH,15,1,0,
,,,100,15403,1,0,0,54,0,0,1,1,0.13,0,0,2916,0.44342852,0,0,0.057,0,,,,0,,1,,,1,"Bilbray, James",NV,1,1,0,
,,,100,15013,1,0,0,59,0,0,3,1,0.191,0,0,3481,1.2367471,1,0,0.223,0,,,,0,,0,,,9,"Bryant, John",TX,5,1,0,
,,,100,14461,0,0,0,75,0,0,6,0,0,0,0,5625,0.24101833,0,0,0.68900001,0,,,,0,,0,,,36,"Walker, Robert",PA,16,1,0,
,,,100,10732,1,0,0,69,0,1,12,0,0,0,0,4761,0.085506678,0,0,0.038000006,0,,,,0,,0,,,144,"Hamilton, Lee",IN,9,1,0,
,,,100,15084,1,0,0,100,0,0,2,1,0.38600001,0,0,10000,0.55901873,0,0,0.303,0,,,,0,,0,,,4,"Atkins, Chester",MA,5,1,0,
,,,100,14460,1,0,0,63,0,1,6,0,0,0,0,3969,5.4925971,0,0,0.152,0,,,,0,,0,,,36,"Walgren, Doug",PA,18,1,0,
,,,100,5101,1,0,0,56,0,1,15,0,0,0,0,3136,7.1112027,0,0,0.38800001,0,,,,0,,0,,,225,"Kastenmeier, Robert",WI,2,1,0,
Sasser,Jim,TN,100,14509,1,0,0,62,0,1,6,0,0,0,0,3844,1.1585884,1,0,0.17900001,0,0,0,0.87176841,1,1,0,0,0.86991543,36,,,,0,1,0.58494842
,,,100,15109,0,0,0,100,0,0,2,1,0.169,0,0,10000,0.13201185,0,1,0.31399998,0,,,,0,,0,,,4,"Meyers, Jan",KS,3,1,0,
,,,100,15417,0,0,0,52,0,0,1,1,0.34400001,0,0,2704,0.090101331,0,0,0.50199997,0,,,,0,,1,,,1,"Hastert, J.",IL,14,1,0,
Heinz,John,PA,100,13050,0,0,0,59,0,0,6,0,0,0,0,3481,0.99507219,0,0,0.175,0,1,0.44585216,1.0173198,1,1,0,0,1.0201312,36,,,,0,1,1.0395675
,,,100,15410,1,0,0,54,0,0,1,0,0,0,0,2916,1.4646834,0,0,0.30200002,0,,,,0,,1,,,1,"DeFazio, Peter",OR,4,1,0,
Harkin,Tom,IA,100,14230,1,0,0,55,0,1,2,0,0,0,0,3025,2.0368731,0,0,0.28800002,0,1,0.73119754,2.1934633,1,0,0,0,2.1743701,4,,,,0,1,2.3500535
,,,100,14201,1,0,0,62,0,0,7,1,0.233,0,0,3844,0.8198303,0,0,0.15300001,0,,,,1,,0,,,49,"AuCoin, Les",OR,1,1,0,
DeConcini,Dennis,AZ,100,14502,1,0,0,59,0,1,6,0,0,0,0,3481,2.8711567,0,0,0.068999998,0,0,0,3.1183398,1,1,0,0,3.1101949,36,,,,0,1,3.3655229
,,,100,14224,1,1,0,83,0,1,7,1,0.149,0,0,6889,0.99402362,1,0,0.31900001,0,,,,1,,0,,,49,"Ford, Harold",TN,9,1,0,
,,,100,10726,1,0,0,75,0,0,12,0,0,1,0,5625,4.2230225,0,0,0.25500003,0,,,,0,,0,,,144,"Foley, Thomas",WA,5,1,0,
,,,100,14635,0,0,0,74,0,0,5,1,0.078000002,0,0,5476,0.58251852,0,0,0.48899999,0,,,,0,,0,,,25,"Hopkins, Larry",KY,6,1,0,
,,,100,15103,0,0,0,71,0,0,2,1,0.463,0,0,5041,0.12401377,0,0,0.36699998,0,,,,0,,0,,,4,"Henry, Paul",MI,5,1,0,
,,,100,14415,0,0,0,71,0,0,6,0,0,0,0,5041,0.23421788,0,0,0.5,0,,,,1,,0,,,36,"Edwards, Mickey",OK,5,1,0,
,,,100,15038,1,0,0,70,0,0,3,1,0.22400001,0,0,4900,0.16301528,1,0,0.016000004,0,,,,0,,0,,,9,"MacKay, Buddy",FL,6,1,0,
,,,100,10716,1,0,1,100,1,0,12,1,0.191,0,0,10000,6.5326896,1,0,0.118,0,,,,0,,0,,,144,"de la Garza, E.",TX,15,1,0,
,,,100,14445,1,0,0,63,0,0,6,1,0.35499999,0,0,3969,0.66374171,0,0,0.18800001,0,,,,1,,0,,,36,"Pease, Donald",OH,13,1,0,
,,,100,13029,0,0,0,54,0,0,9,1,0.2,0,0,2916,0.13021445,0,0,0.023,0,,,,0,,0,,,81,"McKinney, Stewart",CT,4,1,0,
,,,100,14240,0,0,0,89,0,0,7,1,0.13,0,0,7921,1.5515751,0,0,0.071999997,0,,,,0,,0,,,49,"Jeffords, James",VT,1,1,0,
,,,100,15422,0,0,0,51,0,0,1,0,0,0,0,2601,0.031003442,0,0,0.61199999,0,,,,0,,1,,,1,"Holloway, Clyde",LA,8,1,0,
,,,100,14654,0,0,0,57,0,0,5,0,0,0,0,3249,0.36503208,0,0,0.37399998,0,,,,0,,0,,,25,"Ritter, Don",PA,15,1,0,
Stennis,John,MS,100,8883,1,0,0,64,1,1,21,1,0.185,1,0,4096,0.46097678,1,0,0.009,0,0,0,0.46097678,1,1,0,1,0.46097678,441,,,,0,1,0.46097678
,,,100,12013,0,0,0,77,0,0,10,0,0,0,0,5929,1.365734,0,0,0.177,0,,,,0,,0,,,100,"Fish, Hamilton",NY,21,1,0,
,,,100,15034,1,0,0,64,0,0,3,1,0.52600002,0,0,4096,0.76690793,0,0,0.32900003,0,,,,0,,0,,,9,"Levine, Mel",CA,27,1,0,
,,,100,12042,1,0,0,63,1,1,10,0,0,0,0,3969,3.4581087,0,0,0.19599999,0,,,,0,,0,,,100,"Roe, Robert",NJ,8,1,0,
Mitchell,George,ME,100,14713,1,0,0,61,0,1,5,0,0,0,0,3721,1.5519791,0,0,0.198,0,0,0,1.5146377,1,1,0,0,1.5121623,25,,,,0,1,1.4772964
Rockefeller,John,WV,100,14922,1,0,0,52,0,1,2,1,0.15000001,0,0,2704,0.79297054,0,0,0.175,0,0,0,0.69507736,1,0,0,0,0.69482386,4,,,,0,1,0.59718418
,,,100,14407,1,0,0,66,0,0,6,1,0.463,1,0,4356,0.021702409,0,0,0.44099998,0,,,,1,,0,,,36,"Bonior, David",MI,12,1,0,
,,,100,14854,0,0,0,100,0,0,4,0,0,0,0,10000,0,0,0,0.41599998,0,,,,1,,0,,,16,"Rogers, Harold",KY,5,1,0,
Shelby,Richard,AL,100,14659,1,0,0,50,0,0,1,1,0.085000001,0,0,2500,0.16981719,1,0,0.14300001,0,1,1.0811931,0.1728244,0,0,1,0,0.17155948,1,,,,0,1,0.1758316
,,,100,15411,1,1,0,52,0,0,1,0,0,0,0,2704,0.14000992,1,0,0.266,0,,,,0,,1,,,1,"Espy, Mike",MS,2,1,0,
Biden,Joseph,DE,100,14101,1,0,0,60,1,1,8,0,0,0,0,3600,1.3809538,0,0,0.19399999,0,0,0,1.2427043,1,0,0,0,1.2418561,64,,,,0,1,1.1044548
Mikulski,Barbara,MD,100,14440,1,0,0,61,0,0,1,0,0,0,0,3721,0.17887646,0,0,0.21600001,1,1,0.76102328,0.18434486,1,0,1,0,0.18287849,1,,,,0,1,0.18981326
,,,100,3078,1,0,0,69,1,1,17,1,0.22400001,0,0,4761,5.0578723,1,0,0.30900002,0,,,,0,,0,,,289,"Fascell, Dante",FL,19,1,0,
,,,100,15124,1,0,0,73,0,0,2,0,0,0,0,5329,0.031003442,0,0,0.25400001,0,,,,0,,0,,,4,"Visclosky, Peter",IN,1,1,0,
,,,100,14874,1,0,0,72,0,1,4,0,0,0,0,5184,2.2548089,1,0,0.126,0,,,,0,,0,,,16,"Dowdy, Wayne",MS,4,1,0,
Fowler,Wyche,GA,100,14467,1,0,0,51,0,0,1,0,0,0,0,2601,0.18623222,1,0,0.15100001,0,1,0.24614492,0.19122104,0,0,1,0,0.18897048,1,,,,0,1,0.19620986
,,,100,15448,1,0,0,67,0,0,1,0,0,0,0,4489,0.065107226,0,0,0.45899999,1,,,,0,,1,,,1,"Pelosi, Nancy",CA,5,1,0,
,,,100,8080,1,0,0,79,1,0,15,1,0.34400001,0,0,6241,5.4026489,0,0,0.242,0,,,,1,,0,,,225,"Rostenkowski, Dan",IL,8,1,0,
Helms,Jesse,NC,100,14105,0,0,0,52,0,0,8,0,0,0,0,2704,0.23125146,0,0,0.852,0,0,0,0.31575277,1,0,0,0,0.31352812,64,,,,0,1,0.40025407
,,,100,14833,1,0,0,73,0,0,4,1,0.463,0,0,5329,0.15501721,0,0,0.24800001,0,,,,0,,0,,,16,"Hertel, Dennis",MI,14,1,0,
,,,100,15052,1,0,0,72,0,0,3,1,0.211,0,0,5184,0.73888272,0,0,0.071000002,0,,,,0,,0,,,9,"Penny, Timothy",MN,1,1,0,
,,,100,12038,1,0,0,80,0,1,10,0,0,0,0,6400,0.52801526,1,0,0.13899998,0,,,,0,,0,,,100,"Jones, Ed",TN,8,1,0,
